﻿测点名称,时间,数据1,单位1,数据2,单位2,数据3,单位3
左幅六号索,	2026-01-13 20:33:10.000	,-26.133333,mm/s^2
左幅六号索,	2026-01-13 20:33:12.820	,46.55,mm/s^2
左幅六号索,	2026-01-13 20:33:12.840	,12.25,mm/s^2
左幅六号索,	2026-01-13 20:33:12.860	,-7.35,mm/s^2
左幅六号索,	2026-01-13 20:33:12.880	,-10.616667,mm/s^2
左幅六号索,	2026-01-13 20:33:12.900	,-73.5,mm/s^2
左幅六号索,	2026-01-13 20:33:12.920	,-110.25,mm/s^2
左幅六号索,	2026-01-13 20:33:12.940	,-26.133333,mm/s^2
左幅六号索,	2026-01-13 20:33:12.960	,44.916667,mm/s^2
左幅六号索,	2026-01-13 20:33:12.980	,68.6,mm/s^2
左幅六号索,	2026-01-13 20:33:13.000	,26.95,mm/s^2
左幅六号索,	2026-01-13 20:33:13.020	,-31.033333,mm/s^2
左幅六号索,	2026-01-13 20:33:13.040	,-5.716667,mm/s^2
左幅六号索,	2026-01-13 20:33:13.060	,-4.083333,mm/s^2
左幅六号索,	2026-01-13 20:33:13.080	,1.633333,mm/s^2
左幅六号索,	2026-01-13 20:33:13.100	,26.133333,mm/s^2
左幅六号索,	2026-01-13 20:33:13.120	,4.9,mm/s^2
左幅六号索,	2026-01-13 20:33:13.140	,4.9,mm/s^2
左幅六号索,	2026-01-13 20:33:13.160	,0.816667,mm/s^2
左幅六号索,	2026-01-13 20:33:13.180	,4.083333,mm/s^2
左幅六号索,	2026-01-13 20:33:13.200	,-21.233333,mm/s^2
左幅六号索,	2026-01-13 20:33:13.220	,-34.3,mm/s^2
左幅六号索,	2026-01-13 20:33:13.240	,-6.533333,mm/s^2
左幅六号索,	2026-01-13 20:33:13.260	,13.883333,mm/s^2
左幅六号索,	2026-01-13 20:33:13.280	,-15.516667,mm/s^2
左幅六号索,	2026-01-13 20:33:13.300	,-35.933333,mm/s^2
左幅六号索,	2026-01-13 20:33:13.320	,-4.9,mm/s^2
左幅六号索,	2026-01-13 20:33:13.340	,45.733333,mm/s^2
左幅六号索,	2026-01-13 20:33:13.360	,52.266667,mm/s^2
左幅六号索,	2026-01-13 20:33:13.380	,31.85,mm/s^2
左幅六号索,	2026-01-13 20:33:13.400	,10.616667,mm/s^2
左幅六号索,	2026-01-13 20:33:13.420	,4.9,mm/s^2
左幅六号索,	2026-01-13 20:33:13.440	,29.4,mm/s^2
左幅六号索,	2026-01-13 20:33:13.460	,44.916667,mm/s^2
左幅六号索,	2026-01-13 20:33:13.480	,-8.983333,mm/s^2
左幅六号索,	2026-01-13 20:33:13.500	,-59.616667,mm/s^2
左幅六号索,	2026-01-13 20:33:13.520	,-102.9,mm/s^2
左幅六号索,	2026-01-13 20:33:13.540	,-79.216667,mm/s^2
左幅六号索,	2026-01-13 20:33:13.560	,23.683333,mm/s^2
左幅六号索,	2026-01-13 20:33:13.580	,53.083333,mm/s^2
左幅六号索,	2026-01-13 20:33:13.600	,60.433333,mm/s^2
左幅六号索,	2026-01-13 20:33:13.620	,36.75,mm/s^2
左幅六号索,	2026-01-13 20:33:13.640	,-4.083333,mm/s^2
左幅六号索,	2026-01-13 20:33:13.660	,9.8,mm/s^2
左幅六号索,	2026-01-13 20:33:13.680	,31.85,mm/s^2
左幅六号索,	2026-01-13 20:33:13.700	,26.95,mm/s^2
左幅六号索,	2026-01-13 20:33:13.720	,1.633333,mm/s^2
左幅六号索,	2026-01-13 20:33:13.740	,-25.316667,mm/s^2
左幅六号索,	2026-01-13 20:33:13.760	,-60.433333,mm/s^2
左幅六号索,	2026-01-13 20:33:13.780	,-68.6,mm/s^2
左幅六号索,	2026-01-13 20:33:13.800	,-69.416667,mm/s^2
左幅六号索,	2026-01-13 20:33:13.820	,-30.216667,mm/s^2
左幅六号索,	2026-01-13 20:33:13.840	,36.75,mm/s^2
左幅六号索,	2026-01-13 20:33:13.860	,89.833333,mm/s^2
左幅六号索,	2026-01-13 20:33:13.880	,90.65,mm/s^2
左幅六号索,	2026-01-13 20:33:13.900	,28.583333,mm/s^2
左幅六号索,	2026-01-13 20:33:13.920	,31.85,mm/s^2
左幅六号索,	2026-01-13 20:33:13.940	,33.483333,mm/s^2
左幅六号索,	2026-01-13 20:33:13.960	,-39.2,mm/s^2
左幅六号索,	2026-01-13 20:33:13.980	,-93.1,mm/s^2
左幅六号索,	2026-01-13 20:33:14.000	,-102.9,mm/s^2
左幅六号索,	2026-01-13 20:33:14.020	,-21.233333,mm/s^2
左幅六号索,	2026-01-13 20:33:14.040	,61.25,mm/s^2
左幅六号索,	2026-01-13 20:33:14.060	,27.766667,mm/s^2
左幅六号索,	2026-01-13 20:33:14.080	,13.066667,mm/s^2
左幅六号索,	2026-01-13 20:33:14.100	,-13.066667,mm/s^2
左幅六号索,	2026-01-13 20:33:14.120	,-16.333333,mm/s^2
左幅六号索,	2026-01-13 20:33:14.140	,-6.533333,mm/s^2
左幅六号索,	2026-01-13 20:33:14.160	,12.25,mm/s^2
左幅六号索,	2026-01-13 20:33:14.180	,15.516667,mm/s^2
左幅六号索,	2026-01-13 20:33:14.200	,1.633333,mm/s^2
左幅六号索,	2026-01-13 20:33:14.220	,5.716667,mm/s^2
左幅六号索,	2026-01-13 20:33:14.240	,17.15,mm/s^2
左幅六号索,	2026-01-13 20:33:14.260	,-8.166667,mm/s^2
左幅六号索,	2026-01-13 20:33:14.280	,-35.933333,mm/s^2
左幅六号索,	2026-01-13 20:33:14.300	,-18.783333,mm/s^2
左幅六号索,	2026-01-13 20:33:14.320	,11.433333,mm/s^2
左幅六号索,	2026-01-13 20:33:14.340	,-3.266667,mm/s^2
左幅六号索,	2026-01-13 20:33:14.360	,-36.75,mm/s^2
左幅六号索,	2026-01-13 20:33:14.380	,-30.216667,mm/s^2
左幅六号索,	2026-01-13 20:33:14.400	,8.166667,mm/s^2
左幅六号索,	2026-01-13 20:33:14.420	,35.116667,mm/s^2
左幅六号索,	2026-01-13 20:33:14.440	,53.083333,mm/s^2
左幅六号索,	2026-01-13 20:33:14.460	,22.866667,mm/s^2
左幅六号索,	2026-01-13 20:33:14.480	,-0.816667,mm/s^2
左幅六号索,	2026-01-13 20:33:14.500	,30.216667,mm/s^2
左幅六号索,	2026-01-13 20:33:14.520	,35.116667,mm/s^2
左幅六号索,	2026-01-13 20:33:14.540	,50.633333,mm/s^2
左幅六号索,	2026-01-13 20:33:14.560	,2.45,mm/s^2
左幅六号索,	2026-01-13 20:33:14.580	,-90.65,mm/s^2
左幅六号索,	2026-01-13 20:33:14.600	,-98.816667,mm/s^2
左幅六号索,	2026-01-13 20:33:14.620	,-61.25,mm/s^2
左幅六号索,	2026-01-13 20:33:14.640	,0.816667,mm/s^2
左幅六号索,	2026-01-13 20:33:14.660	,53.083333,mm/s^2
左幅六号索,	2026-01-13 20:33:14.680	,51.45,mm/s^2
左幅六号索,	2026-01-13 20:33:14.700	,13.066667,mm/s^2
